date,price,company
2020-05-26,51.893043518066406,Xcel Energy
2020-05-27,52.46245574951172,Xcel Energy
2020-05-28,54.4001579284668,Xcel Energy
2020-05-29,55.26702117919922,Xcel Energy
2020-06-01,55.87892150878906,Xcel Energy
2020-06-02,56.15087890625,Xcel Energy
2020-06-03,56.78829574584961,Xcel Energy
2020-06-04,55.26702117919922,Xcel Energy
2020-06-05,55.46250534057617,Xcel Energy
2020-06-08,56.898773193359375,Xcel Energy
2020-06-09,56.405860900878906,Xcel Energy
2020-06-10,56.88177490234375,Xcel Energy
2020-06-11,55.30952453613281,Xcel Energy
2020-06-12,54.4539909362793,Xcel Energy
2020-06-15,54.33422088623047,Xcel Energy
2020-06-16,54.53099060058594,Xcel Energy
2020-06-17,54.65931701660156,Xcel Energy
2020-06-18,55.18974685668945,Xcel Energy
2020-06-19,54.76198196411133,Xcel Energy
2020-06-22,55.737281799316406,Xcel Energy
2020-06-23,54.915977478027344,Xcel Energy
2020-06-24,54.47965621948242,Xcel Energy
2020-06-25,53.81235122680664,Xcel Energy
2020-06-26,53.307586669921875,Xcel Energy
2020-06-29,53.4359245300293,Xcel Energy
2020-06-30,53.47014236450195,Xcel Energy
2020-07-01,54.915977478027344,Xcel Energy
2020-07-02,54.83898162841797,Xcel Energy
2020-07-06,54.394107818603516,Xcel Energy
2020-07-07,54.41122055053711,Xcel Energy
2020-07-08,54.55665588378906,Xcel Energy
2020-07-09,54.10323715209961,Xcel Energy
2020-07-10,54.55665588378906,Xcel Energy
2020-07-13,54.89886474609375,Xcel Energy
2020-07-14,55.300960540771484,Xcel Energy
2020-07-15,54.924530029296875,Xcel Energy
2020-07-16,55.60039520263672,Xcel Energy
2020-07-17,56.79813003540039,Xcel Energy
2020-07-20,56.42168426513672,Xcel Energy
2020-07-21,56.652687072753906,Xcel Energy
2020-07-22,58.5006217956543,Xcel Energy
2020-07-23,58.40650177001953,Xcel Energy
2020-07-24,58.072853088378906,Xcel Energy
2020-07-27,57.756309509277344,Xcel Energy
2020-07-28,58.49205780029297,Xcel Energy
2020-07-29,58.8000373840332,Xcel Energy
2020-07-30,59.03104782104492,Xcel Energy
2020-07-31,59.06526184082031,Xcel Energy
2020-08-03,58.82571792602539,Xcel Energy
2020-08-04,59.82667922973633,Xcel Energy
2020-08-05,59.7068977355957,Xcel Energy
2020-08-06,59.97211456298828,Xcel Energy
2020-08-07,61.88848114013672,Xcel Energy
2020-08-10,61.98259735107422,Xcel Energy
2020-08-11,60.3314208984375,Xcel Energy
2020-08-12,61.15274429321289,Xcel Energy
2020-08-13,60.981624603271484,Xcel Energy
2020-08-14,60.51108169555664,Xcel Energy
2020-08-17,60.05766296386719,Xcel Energy
2020-08-18,59.886566162109375,Xcel Energy
2020-08-19,59.52724075317383,Xcel Energy
2020-08-20,59.039588928222656,Xcel Energy
2020-08-21,59.55290985107422,Xcel Energy
2020-08-24,60.23732376098633,Xcel Energy
2020-08-25,59.00536346435547,Xcel Energy
2020-08-26,58.286746978759766,Xcel Energy
2020-08-27,58.7144889831543,Xcel Energy
2020-08-28,58.731605529785156,Xcel Energy
2020-08-31,59.43313217163086,Xcel Energy
2020-09-01,58.64605712890625,Xcel Energy
2020-09-02,61.21261215209961,Xcel Energy
2020-09-03,60.44264602661133,Xcel Energy
2020-09-04,59.9036750793457,Xcel Energy
2020-09-08,59.12514114379883,Xcel Energy
2020-09-09,60.391319274902344,Xcel Energy
2020-09-10,59.14225387573242,Xcel Energy
2020-09-11,58.91128158569336,Xcel Energy
2020-09-14,59.86686325073242,Xcel Energy
2020-09-15,60.615840911865234,Xcel Energy
2020-09-16,61.054893493652344,Xcel Energy
2020-09-17,58.91987609863281,Xcel Energy
2020-09-18,57.59409713745117,Xcel Energy
2020-09-21,57.370262145996094,Xcel Energy
2020-09-22,57.568267822265625,Xcel Energy
2020-09-23,56.982852935791016,Xcel Energy
2020-09-24,57.740440368652344,Xcel Energy
2020-09-25,58.97153854370117,Xcel Energy
2020-09-28,59.272830963134766,Xcel Energy
2020-09-29,59.10066223144531,Xcel Energy
2020-09-30,59.410579681396484,Xcel Energy
2020-10-01,60.59001541137695,Xcel Energy
2020-10-02,60.676116943359375,Xcel Energy
2020-10-05,61.52838897705078,Xcel Energy
2020-10-06,62.37208557128906,Xcel Energy
2020-10-07,62.06214904785156,Xcel Energy
2020-10-08,62.423744201660156,Xcel Energy
2020-10-09,62.59589767456055,Xcel Energy
2020-10-12,63.379329681396484,Xcel Energy
2020-10-13,62.84556198120117,Xcel Energy
2020-10-14,62.28596878051758,Xcel Energy
2020-10-15,62.156856536865234,Xcel Energy
2020-10-16,62.957489013671875,Xcel Energy
2020-10-19,61.71780014038086,Xcel Energy
2020-10-20,61.580047607421875,Xcel Energy
2020-10-21,61.580047607421875,Xcel Energy
2020-10-22,61.47673797607422,Xcel Energy
2020-10-23,61.52838897705078,Xcel Energy
2020-10-26,61.71780014038086,Xcel Energy
2020-10-27,62.268768310546875,Xcel Energy
2020-10-28,60.48670959472656,Xcel Energy
2020-10-29,60.899932861328125,Xcel Energy
2020-10-30,60.288700103759766,Xcel Energy
2020-11-02,61.79528045654297,Xcel Energy
2020-11-03,62.828346252441406,Xcel Energy
2020-11-04,62.60450744628906,Xcel Energy
2020-11-05,63.474021911621094,Xcel Energy
2020-11-06,63.112449645996094,Xcel Energy
2020-11-09,63.21574020385742,Xcel Energy
2020-11-10,63.474021911621094,Xcel Energy
2020-11-11,64.30049133300781,Xcel Energy
2020-11-12,63.499847412109375,Xcel Energy
2020-11-13,63.77534866333008,Xcel Energy
2020-11-16,64.31770324707031,Xcel Energy
2020-11-17,62.52703857421875,Xcel Energy
2020-11-18,60.69331741333008,Xcel Energy
2020-11-19,59.70328903198242,Xcel Energy
2020-11-20,59.66884994506836,Xcel Energy
2020-11-23,58.85100173950195,Xcel Energy
2020-11-24,58.66160202026367,Xcel Energy
2020-11-25,58.63577651977539,Xcel Energy
2020-11-27,58.21394348144531,Xcel Energy
2020-11-30,57.99009323120117,Xcel Energy
2020-12-01,58.8940544128418,Xcel Energy
2020-12-02,59.12648010253906,Xcel Energy
2020-12-03,57.947059631347656,Xcel Energy
2020-12-04,56.60404968261719,Xcel Energy
2020-12-07,57.34443283081055,Xcel Energy
2020-12-08,56.853721618652344,Xcel Energy
2020-12-09,56.44048309326172,Xcel Energy
2020-12-10,56.11334228515625,Xcel Energy
2020-12-11,55.9583854675293,Xcel Energy
2020-12-14,55.99281692504883,Xcel Energy
2020-12-15,56.83649826049805,Xcel Energy
2020-12-16,56.46630859375,Xcel Energy
2020-12-17,57.68878173828125,Xcel Energy
2020-12-18,56.90536880493164,Xcel Energy
2020-12-21,56.294124603271484,Xcel Energy
2020-12-22,56.181480407714844,Xcel Energy
2020-12-23,55.73085021972656,Xcel Energy
2020-12-24,56.008148193359375,Xcel Energy
2020-12-28,56.606101989746094,Xcel Energy
2020-12-29,56.69276428222656,Xcel Energy
2020-12-30,56.892086029052734,Xcel Energy
2020-12-31,57.77600860595703,Xcel Energy
2021-01-04,56.900760650634766,Xcel Energy
2021-01-05,56.34611892700195,Xcel Energy
2021-01-06,57.594024658203125,Xcel Energy
2021-01-07,56.467464447021484,Xcel Energy
2021-01-08,56.98741149902344,Xcel Energy
2021-01-11,55.808841705322266,Xcel Energy
2021-01-12,54.94224548339844,Xcel Energy
2021-01-13,56.337467193603516,Xcel Energy
2021-01-14,55.080902099609375,Xcel Energy
2021-01-15,56.294132232666016,Xcel Energy
2021-01-19,56.07748031616211,Xcel Energy
2021-01-20,56.70144271850586,Xcel Energy
2021-01-21,56.42412185668945,Xcel Energy
2021-01-22,56.12081527709961,Xcel Energy
2021-01-25,57.628692626953125,Xcel Energy
2021-01-26,57.03074264526367,Xcel Energy
2021-01-27,55.306209564208984,Xcel Energy
2021-01-28,55.15022659301758,Xcel Energy
2021-01-29,55.45354080200195,Xcel Energy
2021-02-01,55.41020202636719,Xcel Energy
2021-02-02,55.635520935058594,Xcel Energy
2021-02-03,54.751590728759766,Xcel Energy
2021-02-04,55.10689163208008,Xcel Energy
2021-02-05,54.97690963745117,Xcel Energy
2021-02-08,53.94566345214844,Xcel Energy
2021-02-09,53.83300018310547,Xcel Energy
2021-02-10,53.971656799316406,Xcel Energy
2021-02-11,53.35637283325195,Xcel Energy
2021-02-12,53.33038330078125,Xcel Energy
2021-02-16,52.43778610229492,Xcel Energy
2021-02-17,52.775753021240234,Xcel Energy
2021-02-18,53.988990783691406,Xcel Energy
2021-02-19,53.789669036865234,Xcel Energy
2021-02-22,52.36845397949219,Xcel Energy
2021-02-23,53.66834259033203,Xcel Energy
2021-02-24,52.177791595458984,Xcel Energy
2021-02-25,51.85715866088867,Xcel Energy
2021-02-26,50.77391052246094,Xcel Energy
2021-03-01,51.259212493896484,Xcel Energy
2021-03-02,51.111881256103516,Xcel Energy
2021-03-03,50.28862380981445,Xcel Energy
2021-03-04,51.05989074707031,Xcel Energy
2021-03-05,53.165714263916016,Xcel Energy
2021-03-08,53.69434356689453,Xcel Energy
2021-03-09,53.8589973449707,Xcel Energy
2021-03-10,53.88499450683594,Xcel Energy
2021-03-11,53.607688903808594,Xcel Energy
2021-03-12,54.19961929321289,Xcel Energy
2021-03-15,55.0639533996582,Xcel Energy
2021-03-16,55.36079406738281,Xcel Energy
2021-03-17,54.73218536376953,Xcel Energy
2021-03-18,54.47899627685547,Xcel Energy
2021-03-19,54.994102478027344,Xcel Energy
2021-03-22,55.65763473510742,Xcel Energy
2021-03-23,57.13310241699219,Xcel Energy
2021-03-24,57.25532913208008,Xcel Energy
2021-03-25,57.622013092041016,Xcel Energy
2021-03-26,57.892662048339844,Xcel Energy
2021-03-29,58.49507522583008,Xcel Energy
2021-03-30,57.63074493408203,Xcel Energy
2021-03-31,58.06727981567383,Xcel Energy
2021-04-01,58.31173324584961,Xcel Energy
2021-04-05,59.46417999267578,Xcel Energy
2021-04-06,59.50783157348633,Xcel Energy
2021-04-07,59.41178894042969,Xcel Energy
2021-04-08,59.12368392944336,Xcel Energy
2021-04-09,58.87049102783203,Xcel Energy
2021-04-12,59.28956604003906,Xcel Energy
2021-04-13,59.787208557128906,Xcel Energy
2021-04-14,59.96182632446289,Xcel Energy
2021-04-15,61.079341888427734,Xcel Energy
2021-04-16,61.43728256225586,Xcel Energy
2021-04-19,61.54206848144531,Xcel Energy
2021-04-20,62.467498779296875,Xcel Energy
2021-04-21,62.26670837402344,Xcel Energy
2021-04-22,62.09209060668945,Xcel Energy
2021-04-23,62.05717468261719,Xcel Energy
2021-04-26,61.638084411621094,Xcel Energy
2021-04-27,61.1142578125,Xcel Energy
2021-04-28,60.94838333129883,Xcel Energy
2021-04-29,61.60316467285156,Xcel Energy
2021-04-30,62.24924850463867,Xcel Energy
2021-05-03,62.52861785888672,Xcel Energy
2021-05-04,62.72069549560547,Xcel Energy
2021-05-05,61.76906204223633,Xcel Energy
2021-05-06,62.467498779296875,Xcel Energy
2021-05-07,62.26670837402344,Xcel Energy
2021-05-10,63.37548065185547,Xcel Energy
2021-05-11,62.01350021362305,Xcel Energy
2021-05-12,61.26267623901367,Xcel Energy
2021-05-13,62.09209060668945,Xcel Energy
2021-05-14,62.61591339111328,Xcel Energy
2021-05-17,61.81272888183594,Xcel Energy
2021-05-18,61.821441650390625,Xcel Energy
2021-05-19,61.61191177368164,Xcel Energy
2021-05-20,62.49369430541992,Xcel Energy
2021-05-21,62.89530563354492,Xcel Energy
2021-05-24,62.57225799560547,Xcel Energy
2021-05-25,62.196861267089844,Xcel Energy
2021-05-26,61.98733139038086,Xcel Energy
2021-05-27,61.3499870300293,Xcel Energy
2021-05-28,61.88256072998047,Xcel Energy
2021-06-01,61.1142578125,Xcel Energy
2021-06-02,61.32380294799805,Xcel Energy
2021-06-03,61.53333282470703,Xcel Energy
2021-06-04,61.184104919433594,Xcel Energy
2021-06-07,61.21903991699219,Xcel Energy
2021-06-08,60.06658935546875,Xcel Energy
2021-06-09,60.54677963256836,Xcel Energy
2021-06-10,60.791229248046875,Xcel Energy
2021-06-11,60.712650299072266,Xcel Energy
2021-06-14,60.71089172363281,Xcel Energy
2021-06-15,60.80758285522461,Xcel Energy
2021-06-16,59.550811767578125,Xcel Energy
2021-06-17,60.069332122802734,Xcel Energy
2021-06-18,58.53135299682617,Xcel Energy
2021-06-21,59.00592803955078,Xcel Energy
2021-06-22,58.66318130493164,Xcel Energy
2021-06-23,58.20618438720703,Xcel Energy
2021-06-24,58.232540130615234,Xcel Energy
2021-06-25,58.970767974853516,Xcel Energy
2021-06-28,58.93561935424805,Xcel Energy
2021-06-29,57.74917221069336,Xcel Energy
2021-06-30,57.8985710144043,Xcel Energy
2021-07-01,58.90925598144531,Xcel Energy
2021-07-02,58.72468948364258,Xcel Energy
2021-07-06,58.94440460205078,Xcel Energy
2021-07-07,59.48928451538086,Xcel Energy
2021-07-08,59.32230758666992,Xcel Energy
2021-07-09,59.471717834472656,Xcel Energy
2021-07-12,59.62112808227539,Xcel Energy
2021-07-13,59.39263153076172,Xcel Energy
2021-07-14,59.840824127197266,Xcel Energy
2021-07-15,60.394500732421875,Xcel Energy
2021-07-16,60.75482940673828,Xcel Energy
2021-07-19,59.9990234375,Xcel Energy
2021-07-20,59.90235137939453,Xcel Energy
2021-07-21,58.93561935424805,Xcel Energy
2021-07-22,59.09382247924805,Xcel Energy
2021-07-23,59.9990234375,Xcel Energy
2021-07-26,60.034183502197266,Xcel Energy
2021-07-27,61.04486083984375,Xcel Energy
2021-07-28,60.37692642211914,Xcel Energy
2021-07-29,60.456031799316406,Xcel Energy
2021-07-30,59.9814453125,Xcel Energy
2021-08-02,60.25389099121094,Xcel Energy
2021-08-03,60.37692642211914,Xcel Energy
2021-08-04,60.59663391113281,Xcel Energy
2021-08-05,60.85151290893555,Xcel Energy
2021-08-06,60.71089172363281,Xcel Energy
2021-08-09,60.74604415893555,Xcel Energy
2021-08-10,60.385711669921875,Xcel Energy
2021-08-11,60.702110290527344,Xcel Energy
2021-08-12,60.456031799316406,Xcel Energy
2021-08-13,60.675743103027344,Xcel Energy
2021-08-16,61.317298889160156,Xcel Energy
2021-08-17,61.47549057006836,Xcel Energy
2021-08-18,60.93061447143555,Xcel Energy
2021-08-19,61.62490463256836,Xcel Energy
2021-08-20,62.055545806884766,Xcel Energy
2021-08-23,60.631797790527344,Xcel Energy
2021-08-24,60.01660919189453,Xcel Energy
2021-08-25,60.034183502197266,Xcel Energy
2021-08-26,60.02539825439453,Xcel Energy
2021-08-27,60.37692642211914,Xcel Energy
2021-08-30,60.666961669921875,Xcel Energy
2021-08-31,60.42087173461914,Xcel Energy
2021-09-01,61.29973602294922,Xcel Energy
2021-09-02,61.800655364990234,Xcel Energy
2021-09-03,61.34366226196289,Xcel Energy
2021-09-07,59.67385482788086,Xcel Energy
2021-09-08,60.913028717041016,Xcel Energy
2021-09-09,60.87788009643555,Xcel Energy
2021-09-10,59.550811767578125,Xcel Energy
2021-09-13,58.95320129394531,Xcel Energy
2021-09-14,58.500125885009766,Xcel Energy
2021-09-15,57.91610336303711,Xcel Energy
2021-09-16,57.517906188964844,Xcel Energy
2021-09-17,56.63301086425781,Xcel Energy
2021-09-20,56.13747787475586,Xcel Energy
2021-09-21,56.00474548339844,Xcel Energy
2021-09-22,55.9162483215332,Xcel Energy
2021-09-23,55.65963363647461,Xcel Energy
2021-09-24,56.03127670288086,Xcel Energy
2021-09-27,55.08445358276367,Xcel Energy
2021-09-28,54.3499870300293,Xcel Energy
2021-09-29,55.45610046386719,Xcel Energy
2021-09-30,55.3056755065918,Xcel Energy
2021-10-01,55.296836853027344,Xcel Energy
2021-10-04,56.544525146484375,Xcel Energy
2021-10-05,56.013587951660156,Xcel Energy
2021-10-06,56.925025939941406,Xcel Energy
2021-10-07,56.60647201538086,Xcel Energy
2021-10-08,55.92510223388672,Xcel Energy
2021-10-11,55.2525749206543,Xcel Energy
2021-10-12,55.74811935424805,Xcel Energy
2021-10-13,56.97811508178711,Xcel Energy
2021-10-14,57.89841079711914,Xcel Energy
2021-10-15,58.34084701538086,Xcel Energy
2021-10-18,57.23473358154297,Xcel Energy
2021-10-19,57.455963134765625,Xcel Energy
2021-10-20,58.02229309082031,Xcel Energy
2021-10-21,58.05768966674805,Xcel Energy
2021-10-22,58.00459289550781,Xcel Energy
2021-10-25,57.217041015625,Xcel Energy
2021-10-26,57.057762145996094,Xcel Energy
2021-10-27,56.093231201171875,Xcel Energy
2021-10-28,56.925025939941406,Xcel Energy
2021-10-29,57.155094146728516,Xcel Energy
2021-11-01,57.07545471191406,Xcel Energy
2021-11-02,57.26128387451172,Xcel Energy
2021-11-03,56.1905632019043,Xcel Energy
2021-11-04,55.81006622314453,Xcel Energy
2021-11-05,56.456031799316406,Xcel Energy
2021-11-08,55.51805114746094,Xcel Energy
2021-11-09,56.279052734375,Xcel Energy
2021-11-10,56.97811508178711,Xcel Energy
2021-11-11,56.1905632019043,Xcel Energy
2021-11-12,55.863155364990234,Xcel Energy
2021-11-15,56.90733337402344,Xcel Energy
2021-11-16,56.7303466796875,Xcel Energy
2021-11-17,57.491363525390625,Xcel Energy
2021-11-18,56.925025939941406,Xcel Energy
2021-11-19,57.60639953613281,Xcel Energy
2021-11-22,58.677093505859375,Xcel Energy
2021-11-23,58.26121139526367,Xcel Energy
2021-11-24,58.00459289550781,Xcel Energy
2021-11-26,57.305538177490234,Xcel Energy
2021-11-29,58.039981842041016,Xcel Energy
2021-11-30,56.39409637451172,Xcel Energy
2021-12-01,56.81882858276367,Xcel Energy
2021-12-02,57.208194732666016,Xcel Energy
2021-12-03,57.668331146240234,Xcel Energy
2021-12-06,57.67717742919922,Xcel Energy
2021-12-07,58.438194274902344,Xcel Energy
2021-12-08,59.3850212097168,Xcel Energy
2021-12-09,59.11071014404297,Xcel Energy
2021-12-10,58.854095458984375,Xcel Energy
2021-12-13,59.69473648071289,Xcel Energy
2021-12-14,59.63278579711914,Xcel Energy
2021-12-15,60.898193359375,Xcel Energy
2021-12-16,61.01321792602539,Xcel Energy
2021-12-17,59.28767395019531,Xcel Energy
2021-12-20,59.39386749267578,Xcel Energy
2021-12-21,59.10697555541992,Xcel Energy
2021-12-22,59.45446014404297,Xcel Energy
2021-12-23,59.34754180908203,Xcel Energy
2021-12-27,59.53464889526367,Xcel Energy
2021-12-28,60.24742126464844,Xcel Energy
2021-12-29,60.55035400390625,Xcel Energy
2021-12-30,60.790916442871094,Xcel Energy
2021-12-31,60.31869125366211,Xcel Energy
2022-01-03,60.53252410888672,Xcel Energy
2022-01-04,60.91565704345703,Xcel Energy
2022-01-05,61.51260757446289,Xcel Energy
2022-01-06,61.03147888183594,Xcel Energy
2022-01-07,61.56605911254883,Xcel Energy
2022-01-10,62.24319076538086,Xcel Energy
2022-01-11,61.120574951171875,Xcel Energy
2022-01-12,61.11165237426758,Xcel Energy
2022-01-13,61.49477767944336,Xcel Energy
2022-01-14,61.450233459472656,Xcel Energy
2022-01-18,60.933467864990234,Xcel Energy
2022-01-19,60.692901611328125,Xcel Energy
2022-01-20,60.74637222290039,Xcel Energy
2022-01-21,60.78199768066406,Xcel Energy
2022-01-24,60.078147888183594,Xcel Energy
2022-01-25,60.47907257080078,Xcel Energy
2022-01-26,60.24742126464844,Xcel Energy
2022-01-27,61.42350769042969,Xcel Energy
2022-01-28,62.22536849975586,Xcel Energy
2022-01-31,62.06501007080078,Xcel Energy
2022-02-01,61.0225715637207,Xcel Energy
2022-02-02,62.00261306762695,Xcel Energy
2022-02-03,61.89571762084961,Xcel Energy
2022-02-04,61.28096008300781,Xcel Energy
2022-02-07,61.25422286987305,Xcel Energy
2022-02-08,61.33440399169922,Xcel Energy
2022-02-09,61.6462516784668,Xcel Energy
2022-02-10,59.766300201416016,Xcel Energy
2022-02-11,59.659385681152344,Xcel Energy
2022-02-14,59.160430908203125,Xcel Energy
2022-02-15,58.91096115112305,Xcel Energy
2022-02-16,58.75059127807617,Xcel Energy
2022-02-17,58.89314270019531,Xcel Energy
2022-02-18,58.80405044555664,Xcel Energy
2022-02-22,58.75059127807617,Xcel Energy
2022-02-23,57.850711822509766,Xcel Energy
2022-02-24,57.76161575317383,Xcel Energy
2022-02-25,59.899940490722656,Xcel Energy
2022-02-28,59.989036560058594,Xcel Energy
2022-03-01,59.258445739746094,Xcel Energy
2022-03-02,60.19396209716797,Xcel Energy
2022-03-03,61.59278869628906,Xcel Energy
2022-03-04,63.49055099487305,Xcel Energy
2022-03-07,63.748931884765625,Xcel Energy
2022-03-08,62.5372200012207,Xcel Energy
2022-03-09,62.22536849975586,Xcel Energy
2022-03-10,62.5104866027832,Xcel Energy
2022-03-11,62.69759750366211,Xcel Energy
2022-03-14,62.36383819580078,Xcel Energy
2022-03-15,63.00982666015625,Xcel Energy
2022-03-16,62.130558013916016,Xcel Energy
2022-03-17,62.534297943115234,Xcel Energy
2022-03-18,61.71784973144531,Xcel Energy
2022-03-21,62.193359375,Xcel Energy
2022-03-22,62.09467315673828,Xcel Energy
2022-03-23,62.17543029785156,Xcel Energy
2022-03-24,62.6957893371582,Xcel Energy
2022-03-25,63.43149948120117,Xcel Energy
2022-03-28,63.915977478027344,Xcel Energy
2022-03-29,64.44532012939453,Xcel Energy
2022-03-30,64.88494110107422,Xcel Energy
2022-03-31,64.75035858154297,Xcel Energy
2022-04-01,65.27073669433594,Xcel Energy
2022-04-04,65.22588348388672,Xcel Energy
2022-04-05,65.5578384399414,Xcel Energy
2022-04-06,67.28043365478516,Xcel Energy
2022-04-07,66.90363311767578,Xcel Energy
2022-04-08,67.12793731689453,Xcel Energy
2022-04-11,66.7152099609375,Xcel Energy
2022-04-12,67.04718780517578,Xcel Energy
2022-04-13,66.72419738769531,Xcel Energy
2022-04-14,66.69728088378906,Xcel Energy
2022-04-18,66.5716552734375,Xcel Energy
2022-04-19,67.14588165283203,Xcel Energy
2022-04-20,67.60343933105469,Xcel Energy
2022-04-21,67.55857849121094,Xcel Energy
2022-04-22,66.66140747070312,Xcel Energy
2022-04-25,66.1230697631836,Xcel Energy
2022-04-26,65.83595275878906,Xcel Energy
2022-04-27,65.46812438964844,Xcel Energy
2022-04-28,67.18174743652344,Xcel Energy
2022-04-29,65.72830963134766,Xcel Energy
2022-05-02,65.19895935058594,Xcel Energy
2022-05-03,64.71446990966797,Xcel Energy
2022-05-04,65.8539047241211,Xcel Energy
2022-05-05,65.30661010742188,Xcel Energy
2022-05-06,65.56680297851562,Xcel Energy
2022-05-09,66.07821655273438,Xcel Energy
2022-05-10,65.93465423583984,Xcel Energy
2022-05-11,66.36532592773438,Xcel Energy
2022-05-12,65.98849487304688,Xcel Energy
2022-05-13,66.83184051513672,Xcel Energy
2022-05-16,67.13690185546875,Xcel Energy
2022-05-17,67.55857849121094,Xcel Energy
2022-05-18,67.19072723388672,Xcel Energy
2022-05-19,67.29837799072266,Xcel Energy
2022-05-20,66.58961486816406,Xcel Energy
2022-05-23,67.17279052734375,Xcel Energy
2022-05-24,68.41988372802734,Xcel Energy
2022-05-25,67.9174575805664,Xcel Energy
2022-05-26,67.2535400390625,Xcel Energy
2022-05-27,68.49165344238281,Xcel Energy
2022-05-31,67.59446716308594,Xcel Energy
2022-06-01,67.39707946777344,Xcel Energy
2022-06-02,67.72007751464844,Xcel Energy
2022-06-03,67.18174743652344,Xcel Energy
2022-06-06,67.02924346923828,Xcel Energy
2022-06-07,67.80979919433594,Xcel Energy
2022-06-08,65.64756774902344,Xcel Energy
2022-06-09,63.95185852050781,Xcel Energy
2022-06-10,63.709617614746094,Xcel Energy
2022-06-13,61.35898208618164,Xcel Energy
2022-06-14,59.53181457519531,Xcel Energy
2022-06-15,59.504703521728516,Xcel Energy
2022-06-16,58.691436767578125,Xcel Energy
2022-06-17,57.75164794921875,Xcel Energy
2022-06-21,58.519737243652344,Xcel Energy
2022-06-22,59.441463470458984,Xcel Energy
2022-06-23,60.79690933227539,Xcel Energy
2022-06-24,61.95357894897461,Xcel Energy
2022-06-27,62.64936828613281,Xcel Energy
2022-06-28,63.245784759521484,Xcel Energy
2022-06-29,63.4445915222168,Xcel Energy
2022-06-30,63.94158935546875,Xcel Energy
2022-07-01,65.63139343261719,Xcel Energy
2022-07-05,63.155426025390625,Xcel Energy
2022-07-06,64.16749572753906,Xcel Energy
2022-07-07,62.87528610229492,Xcel Energy
2022-07-08,62.89336013793945,Xcel Energy
2022-07-11,63.155426025390625,Xcel Energy
2022-07-12,62.80298614501953,Xcel Energy
2022-07-13,62.53189468383789,Xcel Energy
2022-07-14,62.63129425048828,Xcel Energy
2022-07-15,63.21867370605469,Xcel Energy
2022-07-18,61.944541931152344,Xcel Energy
2022-07-19,62.22467041015625,Xcel Energy
2022-07-20,61.08607864379883,Xcel Energy
2022-07-21,61.17643737792969,Xcel Energy
2022-07-22,62.05296325683594,Xcel Energy
2022-07-25,62.766845703125,Xcel Energy
2022-07-26,63.4445915222168,Xcel Energy
2022-07-27,63.48072052001953,Xcel Energy
2022-07-28,65.25186157226562,Xcel Energy
2022-07-29,66.12841033935547,Xcel Energy
2022-08-01,66.13742065429688,Xcel Energy
2022-08-02,66.37238311767578,Xcel Energy
2022-08-03,67.14949798583984,Xcel Energy
2022-08-04,67.37541198730469,Xcel Energy
2022-08-05,66.68865966796875,Xcel Energy
2022-08-08,66.77900695800781,Xcel Energy
2022-08-09,67.6103744506836,Xcel Energy
2022-08-10,67.87242126464844,Xcel Energy
2022-08-11,67.42059326171875,Xcel Energy
2022-08-12,68.64051818847656,Xcel Energy
2022-08-15,69.3001708984375,Xcel Energy
2022-08-16,69.5893325805664,Xcel Energy
2022-08-17,69.51705169677734,Xcel Energy
2022-08-18,69.5712661743164,Xcel Energy
2022-08-19,69.52607727050781,Xcel Energy
2022-08-22,68.85737609863281,Xcel Energy
2022-08-23,68.08928680419922,Xcel Energy
2022-08-24,68.14350891113281,Xcel Energy
2022-08-25,68.74896240234375,Xcel Energy
2022-08-26,67.70976257324219,Xcel Energy
2022-08-29,68.33328247070312,Xcel Energy
2022-08-30,67.4928970336914,Xcel Energy
2022-08-31,67.09528350830078,Xcel Energy
2022-09-01,68.15254211425781,Xcel Energy
2022-09-02,67.23988342285156,Xcel Energy
2022-09-06,67.26698303222656,Xcel Energy
2022-09-07,69.56222534179688,Xcel Energy
2022-09-08,69.20978546142578,Xcel Energy
2022-09-09,69.56222534179688,Xcel Energy
2022-09-12,69.95079803466797,Xcel Energy
2022-09-13,67.84530639648438,Xcel Energy
2022-09-14,68.49836730957031,Xcel Energy
2022-09-15,66.74292755126953,Xcel Energy
2022-09-16,67.21588897705078,Xcel Energy
2022-09-19,67.7889175415039,Xcel Energy
2022-09-20,66.83389282226562,Xcel Energy
2022-09-21,65.94252014160156,Xcel Energy
2022-09-22,65.89703369140625,Xcel Energy
2022-09-23,65.0875473022461,Xcel Energy
2022-09-26,63.623165130615234,Xcel Energy
2022-09-27,62.18608474731445,Xcel Energy
2022-09-28,62.677242279052734,Xcel Energy
2022-09-29,59.448326110839844,Xcel Energy
2022-09-30,58.21133041381836,Xcel Energy
2022-10-03,59.61204147338867,Xcel Energy
2022-10-04,60.45792770385742,Xcel Energy
2022-10-05,58.5114860534668,Xcel Energy
2022-10-06,56.228515625,Xcel Energy
2022-10-07,54.4457893371582,Xcel Energy
2022-10-10,54.76412582397461,Xcel Energy
2022-10-11,54.41850280761719,Xcel Energy
2022-10-12,52.69944381713867,Xcel Energy
2022-10-13,54.336631774902344,Xcel Energy
2022-10-14,53.53623962402344,Xcel Energy
2022-10-17,55.11885070800781,Xcel Energy
2022-10-18,56.04659652709961,Xcel Energy
2022-10-19,55.57362365722656,Xcel Energy
2022-10-20,54.327545166015625,Xcel Energy
2022-10-21,55.3917236328125,Xcel Energy
