ds,y,sentiment,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,sentiment_lag_4,sentiment_lag_5,sentiment_lag_6,sentiment_lag_7,ma5,ma10,rsi,macd,macd_signal,volatility,gold,oil,dxy,bond,vix,spy_volume
2020-12-28,8.225599507222404,-0.9080097866666667,-0.6275378835517667,-0.6275378835517667,-0.99693626,-0.005421728666666671,-0.47066674,0.001527119999999993,0.023473388807129746,3702.122021484375,3698.5780029296875,65.83441914923984,37.53089670961799,41.72540037349608,19.526269032986107,1877.199951171875,47.619998931884766,90.33999633789062,0.9330000281333923,21.700000762939453,39000400.0
2020-12-29,8.223369642395124,-0.9219411319999999,-0.9080097866666667,-0.6275378835517667,-0.6275378835517667,-0.99693626,-0.005421728666666671,-0.47066674,0.001527119999999993,3708.546044921875,3706.5330078125,63.75370726129594,37.30160242516649,40.84064078383017,21.72439702849569,1879.699951171875,48.0,90.01000213623047,0.9350000023841858,23.079999923706055,53680500.0
2020-12-30,8.224710290490204,0.39581136866666666,-0.9219411319999999,-0.9080097866666667,-0.6275378835517667,-0.6275378835517667,-0.99693626,-0.005421728666666671,-0.47066674,3717.50205078125,3710.275,64.48024256899431,37.09572681854297,40.09165799077273,19.909921950171384,1891.0,48.400001525878906,89.62999725341797,0.9259999990463257,22.770000457763672,49455300.0
2020-12-31,8.231128495201908,0.3343482466666667,0.39581136866666666,-0.9219411319999999,-0.9080097866666667,-0.6275378835517667,-0.6275378835517667,-0.99693626,-0.005421728666666671,3730.7140625,3715.7650146484375,67.81883825957937,38.42861035477381,39.759048463572945,19.003377072690732,1893.0999755859375,48.52000045776367,89.94000244140625,0.9169999957084656,22.75,78520700.0
2021-01-04,8.216263732489882,-0.32723321666666666,-0.330384804525887,-0.3499965036666666,-0.24778850105824024,0.3343482466666667,0.39581136866666666,-0.9219411319999999,-0.9080097866666667,3730.23203125,3713.5820068359376,54.98309012173635,34.6139775416882,38.730034279196,19.89008159794314,1944.699951171875,47.619998931884766,89.87999725341797,0.9169999957084656,26.969999313354492,110210800.0
2021-01-05,8.223321363873243,0.008261249999999998,-0.32723321666666666,-0.330384804525887,-0.3499965036666666,-0.24778850105824024,0.3343482466666667,0.39581136866666666,-0.9219411319999999,3728.53203125,3715.3270263671875,58.94100488374815,33.32168639759175,37.64836470287515,19.704593937515376,1952.699951171875,49.93000030517578,89.44000244140625,0.9549999833106995,25.34000015258789,66426200.0
2021-01-06,8.229014967255718,-0.495577207,0.008261249999999998,-0.32723321666666666,-0.330384804525887,-0.3499965036666666,-0.24778850105824024,0.3343482466666667,0.39581136866666666,3732.752001953125,3720.6490234375,61.87200745967997,33.62700598208812,36.844092958717745,21.48421228756553,1906.9000244140625,50.630001068115234,89.52999877929688,1.0420000553131104,25.06999969482422,107997700.0
2021-01-07,8.24375322736347,-0.51173144275,-0.495577207,0.008261249999999998,-0.32723321666666666,-0.330384804525887,-0.3499965036666666,-0.24778850105824024,0.3343482466666667,3747.102001953125,3732.3020263671874,68.25429805785016,37.92233066405561,37.05974049978532,38.283706833534374,1912.300048828125,50.83000183105469,89.83000183105469,1.0709999799728394,22.3700008392334,68766800.0
2021-01-08,8.249230064756986,-0.3303846682184333,-0.51173144275,-0.495577207,0.008261249999999998,-0.32723321666666666,-0.330384804525887,-0.3499965036666666,-0.24778850105824024,3760.823974609375,3745.7690185546876,70.26633372646364,42.52188039930434,38.152168479689124,52.103299145307126,1834.0999755859375,52.2400016784668,90.0999984741211,1.1050000190734863,21.559999465942383,71677200.0
2021-01-11,8.242653737140365,-0.495577207,-0.3149734283944152,-0.495577207,-0.3303846682184333,-0.51173144275,-0.495577207,0.008261249999999998,-0.32723321666666666,3780.616015625,3755.4240234375,64.94640716124741,43.64106438070394,39.24994765989209,41.18202221540599,1849.5999755859375,52.25,90.54000091552734,1.1319999694824219,24.079999923706055,51034700.0
2021-01-12,8.243069439170934,-0.9901269500000001,-0.495577207,-0.3149734283944152,-0.495577207,-0.3303846682184333,-0.51173144275,-0.495577207,0.008261249999999998,3795.481982421875,3762.0070068359373,65.12559560146411,44.14661050299583,40.229280228512835,28.33919426466381,1842.9000244140625,53.209999084472656,90.05000305175781,1.1380000114440918,23.329999923706055,52547700.0
2021-01-13,8.24534249555766,-0.495577207,-0.9901269500000001,-0.495577207,-0.3149734283944152,-0.495577207,-0.3303846682184333,-0.51173144275,-0.495577207,3807.822021484375,3770.28701171875,66.1460269428042,44.729638546246406,41.12935189205955,10.197286745004158,1853.5999755859375,52.90999984741211,90.31999969482422,1.0880000591278076,22.209999084472656,45303600.0
2021-01-14,8.241581982488917,-0.495577207,-0.495577207,-0.9901269500000001,-0.495577207,-0.3149734283944152,-0.495577207,-0.3303846682184333,-0.51173144275,3806.172021484375,3776.63701171875,62.87091956068258,43.53594279274603,41.61067007219685,11.585727618499908,1850.300048828125,53.56999969482422,90.23999786376953,1.128999948501587,23.25,49989100.0
2021-01-15,8.234365981690638,-0.3303846682184333,-0.495577207,-0.495577207,-0.9901269500000001,-0.495577207,-0.3149734283944152,-0.495577207,-0.3303846682184333,3794.88603515625,3777.8550048828124,57.06412740539002,39.92759180376106,41.27405441850969,15.776452991061815,1829.300048828125,52.36000061035156,90.77999877929688,1.097000002861023,24.34000015258789,107160000.0
2021-01-19,8.2424694393264,-0.330384804525887,-0.983468,0.0029060286666666817,-0.99020213,-0.3303846682184333,-0.495577207,-0.495577207,-0.9901269500000001,3794.74599609375,3787.681005859375,61.37983512150561,39.09132584899362,40.83750870460648,15.727067019828,1839.5,52.97999954223633,90.5,1.0920000076293945,23.239999771118164,51233300.0
2021-01-20,8.256308856702912,-0.0649758035,-0.330384804525887,-0.983468,0.0029060286666666817,-0.99020213,-0.3303846682184333,-0.495577207,-0.495577207,3804.87802734375,3800.1800048828127,67.46157091575579,42.21379523462201,41.11276601060958,30.395008825461712,1865.9000244140625,53.2400016784668,90.47000122070312,1.090000033378601,21.579999923706055,61836100.0
2021-01-21,8.256625529864225,-0.495577207,-0.0649758035,-0.330384804525887,-0.983468,0.0029060286666666817,-0.99020213,-0.3303846682184333,-0.495577207,3813.5240234375,3810.6730224609373,67.5882382670452,44.2764250915925,41.74549782680617,37.48169812093199,1865.300048828125,53.130001068115234,90.12999725341797,1.1089999675750732,21.31999969482422,47840100.0
2021-01-22,8.253610377201287,-0.1976200308572964,-0.495577207,-0.0649758035,-0.330384804525887,-0.983468,0.0029060286666666817,-0.99020213,-0.3303846682184333,3822.710009765625,3814.441015625,64.99728115025397,44.46250707428635,42.28889967630221,37.6003700998576,1855.699951171875,52.27000045776367,90.23999786376953,1.090999960899353,21.90999984741211,52860500.0
2021-01-25,8.257219694714305,0.008265850000000019,-0.983468,-0.1976200308572964,-0.495577207,-0.0649758035,-0.330384804525887,-0.983468,0.0029060286666666817,3840.13203125,3817.509033203125,66.64607227266514,45.209647658527956,42.87304927274736,23.65192051856276,1854.9000244140625,52.77000045776367,90.38999938964844,1.0399999618530273,23.190000534057617,70402000.0
2021-01-26,8.255729751553151,-0.6632689046666667,0.008265850000000019,-0.983468,-0.1976200308572964,-0.495577207,-0.0649758035,-0.330384804525887,-0.983468,3850.274072265625,3822.5100341796874,65.27765754774595,44.821913594339094,43.262822137065704,5.341092242370372,1850.699951171875,52.61000061035156,90.16999816894531,1.0399999618530273,23.020000457763672,42665300.0
2021-01-27,8.22971643642705,-0.495577207,-0.6632689046666667,0.008265850000000019,-0.983468,-0.1976200308572964,-0.495577207,-0.0649758035,-0.330384804525887,3830.058056640625,3817.4680419921874,47.27533836491335,36.12186443079463,41.83463059581149,44.63531472149664,1844.9000244140625,52.849998474121094,90.6500015258789,1.0140000581741333,37.209999084472656,123351100.0
2021-01-28,8.23942973520581,-0.330384798095494,-0.495577207,-0.6632689046666667,0.008265850000000019,-0.983468,-0.1976200308572964,-0.495577207,-0.0649758035,3816.92001953125,3815.222021484375,52.50005444828296,31.81438635152699,39.83058174695459,45.82051675742926,1837.9000244140625,52.34000015258789,90.45999908447266,1.0570000410079956,30.209999084472656,94198100.0
2021-01-29,8.219929357551019,-0.330384804525887,-0.330384798095494,-0.495577207,-0.6632689046666667,0.008265850000000019,-0.983468,-0.1976200308572964,-0.495577207,3791.4740234375,3807.0920166015626,43.27398571077495,22.242503133885293,36.31296602434074,61.44321311487823,1847.300048828125,52.20000076293945,90.58000183105469,1.093000054359436,33.09000015258789,126765100.0
2021-02-01,8.235853657785697,-0.663315828,-0.3958132080572964,-0.17536826093106,-0.330384804525887,-0.330384798095494,-0.495577207,-0.6632689046666667,0.008265850000000019,3775.1740234375,3807.65302734375,50.85548617236869,19.24570935571728,32.89951469061605,50.00360502520854,1860.800048828125,53.54999923706055,91.0199966430664,1.0770000219345093,30.239999771118164,75817600.0
2021-02-02,8.249656186600008,-0.495577207,-0.663315828,-0.3958132080572964,-0.17536826093106,-0.330384804525887,-0.330384798095494,-0.495577207,-0.6632689046666667,3770.51201171875,3810.3930419921876,56.37888726852583,20.862511368233754,30.492114026139596,41.72961631924894,1830.5,54.7599983215332,91.19999694824219,1.1050000190734863,25.559999465942383,64450700.0
2021-02-03,8.250664447215353,-0.495577207,-0.495577207,-0.663315828,-0.3958132080572964,-0.17536826093106,-0.330384804525887,-0.330384798095494,-0.495577207,3786.3919921875,3808.2250244140623,56.764000604491706,22.199396495995188,28.833570520110715,47.1006756927313,1832.199951171875,55.689998626708984,91.12000274658203,1.13100004196167,22.90999984741211,52427100.0
2021-02-04,8.261459294859275,-0.495577207,-0.495577207,-0.495577207,-0.663315828,-0.3958132080572964,-0.17536826093106,-0.330384804525887,-0.330384798095494,3803.264013671875,3810.0920166015626,60.77999386625617,26.30995985272648,28.32884838663387,60.69158487946196,1788.9000244140625,56.22999954223633,91.52999877929688,1.1390000581741333,21.770000457763672,47142600.0
2021-02-05,8.265349214467038,0.0029453619999999987,-0.495577207,-0.495577207,-0.495577207,-0.663315828,-0.3958132080572964,-0.17536826093106,-0.330384804525887,3837.78203125,3814.62802734375,62.154227464076335,30.43442579183693,28.749963867674484,44.25611989399971,1810.9000244140625,56.849998474121094,91.04000091552734,1.1699999570846558,20.8700008392334,48669800.0
2021-02-08,8.272721321943328,-0.495577207,-0.6626968913333333,-0.495577207,0.0029453619999999987,-0.495577207,-0.495577207,-0.495577207,-0.663315828,3866.12802734375,3820.651025390625,64.6933920008476,35.61325970501548,30.122623035142684,38.02966096304291,1831.9000244140625,57.970001220703125,90.93000030517578,1.159999966621399,21.239999771118164,38365200.0
2021-02-09,8.271607176521606,-0.983468,-0.495577207,-0.6626968913333333,-0.495577207,0.0029453619999999987,-0.495577207,-0.495577207,-0.495577207,3883.11201171875,3826.81201171875,63.992429298918545,38.91708671211427,31.881515770537003,34.61017684843017,1835.300048828125,58.36000061035156,90.44000244140625,1.156999945640564,21.6299991607666,35551100.0
2021-02-10,8.271261931999215,-0.495577207,-0.983468,-0.495577207,-0.6626968913333333,-0.495577207,0.0029453619999999987,-0.495577207,-0.495577207,3899.05400390625,3842.722998046875,63.76204657289101,40.954355503363786,33.69608371710236,18.936577286133325,1840.5999755859375,58.68000030517578,90.37000274658203,1.1330000162124634,21.989999771118164,59154400.0
2021-02-11,8.272923006813803,-0.495577207,-0.495577207,-0.983468,-0.495577207,-0.6626968913333333,-0.495577207,0.0029453619999999987,-0.495577207,3907.981982421875,3855.622998046875,64.4260739273451,42.602308482224544,35.4773286701268,12.144572577741947,1824.9000244140625,58.2400016784668,90.41999816894531,1.1579999923706055,21.25,42913300.0
2021-02-12,8.277622977739965,-0.99020213,-0.495577207,-0.495577207,-0.983468,-0.495577207,-0.6626968913333333,-0.495577207,0.0029453619999999987,3917.581982421875,3877.6820068359375,66.31300844969978,44.8797537927876,37.35781369465896,10.032195172096777,1821.5999755859375,59.470001220703125,90.4800033569336,1.2000000476837158,19.969999313354492,50593300.0
2021-02-16,8.27705354322455,-0.5278856785,-0.3499965036666666,-0.0332607555,-0.983468,-0.99020213,-0.495577207,-0.495577207,-0.983468,3920.981982421875,3893.5550048828127,65.85628626344571,45.97393817646707,39.08103859102058,11.895958828754303,1797.199951171875,60.04999923706055,90.51000213623047,1.2990000247955322,21.459999084472656,50972400.0
2021-02-18,8.27230747564839,-0.983468,-0.5278856785,-0.3499965036666666,-0.0332607555,-0.983468,-0.99020213,-0.495577207,-0.495577207,3925.82001953125,3912.43701171875,61.77437879272581,44.47776692481466,41.30050160654754,9.835084718215631,1773.4000244140625,60.52000045776367,90.58999633789062,1.2869999408721924,22.489999771118164,59712800.0
2021-02-19,8.270450856552724,-0.007686414,-0.983468,-0.5278856785,-0.3499965036666666,-0.0332607555,-0.983468,-0.99020213,-0.495577207,3923.88603515625,3915.9340087890623,60.20001088714999,42.03711808567323,41.44782490237268,12.69145624063738,1775.800048828125,59.2400016784668,90.36000061035156,1.3450000286102295,22.049999237060547,83241000.0
2021-02-22,8.262687963659014,-0.99693626,-0.495577207,-0.6636375046666666,-0.007686414,-0.983468,-0.5278856785,-0.3499965036666666,-0.0332607555,3912.22001953125,3914.9010009765625,54.0294323026161,37.23596193366029,40.605452308630205,22.85539812902981,1806.699951171875,61.4900016784668,90.01000213623047,1.3700000047683716,23.450000762939453,67414200.0
2021-02-23,8.26394349327054,-0.99879307,-0.99693626,-0.495577207,-0.6636375046666666,-0.007686414,-0.983468,-0.5278856785,-0.3499965036666666,3901.976025390625,3911.47900390625,54.83318549525091,33.438530286115565,39.172067904127275,22.921368875098526,1804.4000244140625,61.66999816894531,90.16999816894531,1.3619999885559082,23.110000610351562,107284100.0
2021-02-24,8.275231160941527,-0.495577207,-0.99879307,-0.99693626,-0.495577207,-0.6636375046666666,-0.007686414,-0.983468,-0.5278856785,3900.79599609375,3912.8989990234377,61.407282915392216,33.59701171195093,38.057056665692,21.112908167618983,1796.4000244140625,63.220001220703125,90.18000030517578,1.3890000581741333,21.34000015258789,72433900.0
2021-02-25,8.250447766517354,-0.3303848037354299,-0.495577207,-0.99879307,-0.99693626,-0.495577207,-0.6636375046666666,-0.007686414,-0.983468,3883.87001953125,3904.84501953125,45.76313406782463,25.673019461970853,35.58024922494778,36.34201893927578,1774.4000244140625,63.529998779296875,90.12999725341797,1.5180000066757202,28.889999389648438,146670500.0
2021-02-26,8.245686234223555,-0.495577207,-0.3303848037354299,-0.495577207,-0.99879307,-0.99693626,-0.495577207,-0.6636375046666666,-0.007686414,3864.7580078125,3894.322021484375,43.503685629459866,17.72112447078871,32.00842427411597,45.340867115013744,1728.0999755859375,61.5,90.93000030517578,1.4600000381469727,27.950000762939453,152701600.0
2021-03-01,8.269198407449249,-0.4199645713333333,-0.495577207,-0.007686414,-0.495577207,-0.3303848037354299,-0.495577207,-0.99879307,-0.99693626,3869.822021484375,3891.0210205078124,55.34001870583937,18.52200489238203,29.311140397769183,48.297716566287,1722.5,60.63999938964844,91.04000091552734,1.4459999799728394,23.350000381469727,105348800.0
2021-03-02,8.26108472870974,-0.495577207,-0.4199645713333333,-0.495577207,-0.007686414,-0.495577207,-0.3303848037354299,-0.495577207,-0.99879307,3867.606005859375,3884.791015625,51.313984620777354,16.423182317043484,26.733548781624044,47.88784971655977,1733.0999755859375,59.75,90.79000091552734,1.4149999618530273,24.100000381469727,79595300.0
2021-03-03,8.247932392814938,0.4616250515,-0.495577207,-0.4199645713333333,-0.495577207,-0.007686414,-0.495577207,-0.3303848037354299,-0.495577207,3846.464013671875,3873.6300048828125,45.58574645889872,10.557567355366245,23.498352496372487,38.36512545219873,1715.300048828125,61.279998779296875,90.94999694824219,1.4700000286102295,26.670000076293945,119940200.0
2021-03-04,8.234424354750548,-0.495577207,0.4616250515,-0.495577207,-0.4199645713333333,-0.495577207,-0.007686414,-0.495577207,-0.3303848037354299,3834.289990234375,3859.0800048828123,40.63500083789337,1.7533668314836177,19.149355363394715,52.28847644323094,1700.199951171875,63.83000183105469,91.62999725341797,1.5499999523162842,28.56999969482422,183433000.0
2021-03-05,8.253732711089258,-0.495577207,-0.495577207,0.4616250515,-0.495577207,-0.4199645713333333,-0.495577207,-0.007686414,-0.495577207,3840.447998046875,3852.6030029296876,49.15921696395017,0.6963599035461812,15.458756271425008,50.6699907718302,1698.0,66.08999633789062,91.9800033569336,1.5540000200271606,24.65999984741211,152039600.0
2021-03-08,8.248359067865232,-0.330384798095494,-0.495577207,-0.983468,-0.495577207,-0.495577207,0.4616250515,-0.495577207,-0.4199645713333333,3824.35400390625,3847.0880126953125,47.11732626037627,-1.7822098109750186,12.010563054945004,37.32595413102277,1677.699951171875,65.05000305175781,92.30999755859375,1.5959999561309814,25.469999313354492,123149200.0
2021-03-09,8.262414468609164,-0.4199645713333333,-0.330384798095494,-0.495577207,-0.983468,-0.495577207,-0.495577207,0.4616250515,-0.495577207,3825.383984375,3846.4949951171875,52.67812112273767,0.6110602538410603,9.730662494724216,38.94629890218225,1716.5999755859375,64.01000213623047,91.95999908447266,1.5460000038146973,24.030000686645508,113633600.0
2021-03-10,8.268426672380151,-0.2018088328572964,-0.4199645713333333,-0.330384798095494,-0.495577207,-0.983468,-0.495577207,-0.495577207,0.4616250515,3841.202001953125,3843.8330078125,54.885464055928104,4.34344859588964,8.6532197149573,50.43688064428975,1721.5,64.44000244140625,91.79000091552734,1.5199999809265137,22.559999465942383,109899400.0
2021-03-11,8.278768497880808,-0.4199645713333333,-0.2018088328572964,-0.4199645713333333,-0.330384798095494,-0.495577207,-0.983468,-0.495577207,-0.495577207,3875.376025390625,3854.8330078125,58.50079699413078,10.45135121695057,9.012846015355954,46.576098668460006,1722.300048828125,66.0199966430664,91.41999816894531,1.5269999504089355,21.90999984741211,86245000.0
2021-03-12,8.27978338120834,-0.9934660533333334,-0.4199645713333333,-0.2018088328572964,-0.4199645713333333,-0.330384798095494,-0.495577207,-0.983468,-0.495577207,3895.6560546875,3868.0520263671874,58.85127113859698,15.436729609895792,10.297622734263923,50.30426424911633,1719.5,65.61000061035156,91.68000030517578,1.6349999904632568,20.690000534057617,64653600.0
2021-03-15,8.286254320747753,-0.6637124546666667,-0.25520797279999996,-0.6632689046666667,-0.9934660533333334,-0.4199645713333333,-0.2018088328572964,-0.4199645713333333,-0.330384798095494,3925.1740234375,3874.764013671875,61.11468524923718,21.208889262482444,12.479876039907627,37.46557224047975,1728.9000244140625,65.38999938964844,91.83000183105469,1.6069999933242798,20.030000686645508,73427200.0
2021-03-16,8.284683403769156,-0.99020213,-0.6637124546666667,-0.25520797279999996,-0.6632689046666667,-0.9934660533333334,-0.4199645713333333,-0.2018088328572964,-0.4199645713333333,3942.62802734375,3884.006005859375,60.246182856861175,24.992561325976567,14.982413097121416,27.508784233142084,1730.5999755859375,64.80000305175781,91.87000274658203,1.621000051498413,19.790000915527344,73722500.0
2021-03-18,8.272688088353368,-0.6637097946666667,-0.99020213,-0.6637124546666667,-0.25520797279999996,-0.6632689046666667,-0.9934660533333334,-0.4199645713333333,-0.2018088328572964,3952.914013671875,3914.14501953125,53.28628198535327,26.389736051871296,19.439871295130104,23.963283842100154,1732.199951171875,60.0,91.8499984741211,1.7300000190734863,21.579999923706055,115349100.0
2021-03-19,8.272085202679614,-0.5016415310716205,-0.6637097946666667,-0.99020213,-0.6637124546666667,-0.25520797279999996,-0.6632689046666667,-0.9934660533333334,-0.4199645713333333,3946.866015625,3921.26103515625,52.98520980969721,24.182869055693118,20.388470847242708,30.031451603891718,1741.4000244140625,61.41999816894531,91.91999816894531,1.7319999933242798,20.950000762939453,113624500.0
2021-03-22,8.279085759577956,-0.9950681725,-0.663128588,-0.49778434089441526,-0.5016415310716205,-0.6637097946666667,-0.99020213,-0.6637124546666667,-0.25520797279999996,3941.196044921875,3933.1850341796876,56.0970770711532,24.371187649398962,21.18501420767396,27.381282714689615,1737.800048828125,61.54999923706055,91.80000305175781,1.684000015258789,18.8799991607666,73778600.0
2021-03-23,8.271425641458622,-0.663657638,-0.9950681725,-0.663128588,-0.49778434089441526,-0.5016415310716205,-0.6637097946666667,-0.99020213,-0.6637124546666667,3930.758056640625,3936.6930419921873,52.03952243117922,21.842244483043032,21.316460262747775,27.075591069487214,1724.699951171875,57.7599983215332,92.33999633789062,1.6380000114440918,20.299999237060547,90686600.0
2021-03-24,8.265943304858274,-0.495577207,-0.663657638,-0.9950681725,-0.663128588,-0.49778434089441526,-0.5016415310716205,-0.6637097946666667,-0.99020213,3913.76201171875,3935.726025390625,49.308611923601134,17.906427094531864,20.63445362910459,18.30181751342422,1732.9000244140625,61.18000030517578,92.52999877929688,1.6139999628067017,21.200000762939453,97588600.0
2021-03-25,8.271169888291002,-0.491733990143241,-0.495577207,-0.663657638,-0.9950681725,-0.663128588,-0.49778434089441526,-0.5016415310716205,-0.6637097946666667,3912.5740234375,3932.7440185546875,51.8998192513047,16.244512748288344,19.75646545294134,18.35674932120435,1724.9000244140625,58.560001373291016,92.87999725341797,1.6139999628067017,19.809999465942383,116128600.0
2021-03-26,8.287664306949718,-0.983468,-0.491733990143241,-0.495577207,-0.663657638,-0.9950681725,-0.663128588,-0.49778434089441526,-0.5016415310716205,3924.86201171875,3935.864013671875,59.085531013285,19.94410263622285,19.793992889597646,33.288203769952645,1732.199951171875,60.970001220703125,92.7699966430664,1.659999966621399,18.860000610351562,114409100.0
2021-03-29,8.286795917323332,-0.007686414,-0.495577207,-0.983468,-0.983468,-0.491733990143241,-0.495577207,-0.663657638,-0.9950681725,3930.96201171875,3936.0790283203123,58.58542371137847,22.340148721193145,20.303224055916747,39.166409994419745,1712.0999755859375,61.560001373291016,92.94000244140625,1.7209999561309814,20.739999771118164,108107600.0
2021-03-30,8.283633087913682,-0.4692080485716205,-0.007686414,-0.495577207,-0.983468,-0.983468,-0.491733990143241,-0.495577207,-0.663657638,3940.568017578125,3935.663037109375,56.706598939924234,22.962459219005268,20.835071088534452,38.78749376895418,1683.9000244140625,60.54999923706055,93.30000305175781,1.7259999513626099,19.610000610351562,76262200.0
2021-03-31,8.287249041506103,-0.9916432500000001,-0.4692080485716205,-0.007686414,-0.495577207,-0.983468,-0.983468,-0.491733990143241,-0.495577207,3957.318017578125,3935.5400146484376,58.35145081045186,24.332263136447636,21.53450949811709,27.45413335914396,1713.800048828125,59.15999984741211,93.2300033569336,1.746000051498413,19.399999618530273,112734200.0
2021-04-01,8.299004871933777,0.0029484286666666797,-0.9916432500000001,-0.4692080485716205,-0.007686414,-0.495577207,-0.983468,-0.983468,-0.491733990143241,3979.388037109375,3945.9810302734377,63.274439860112885,28.87589081112992,23.002785760719657,23.492581231688703,1726.5,61.45000076293945,92.93000030517578,1.6790000200271606,17.329999923706055,99682900.0
2021-04-05,8.31333985969602,-0.007686414,-0.06906852099999998,-0.7438544500000001,-0.495577207,0.0029484286666666797,-0.9916432500000001,-0.4692080485716205,-0.007686414,4000.06201171875,3962.46201171875,68.2651356923399,36.73659823308299,25.749548255192323,49.38014816051506,1727.0,58.650001525878906,92.5999984741211,1.7200000286102295,17.90999984741211,91684800.0
2021-04-06,8.312365854755223,-0.330384798095494,-0.007686414,-0.06906852099999998,-0.7438544500000001,-0.495577207,0.0029484286666666797,-0.9916432500000001,-0.4692080485716205,4020.631982421875,3975.7969970703125,67.5885667983246,42.159928627434056,29.03162432964067,55.35466055443999,1741.5,59.33000183105469,92.33999633789062,1.656000018119812,18.1200008392334,62021000.0
2021-04-07,8.31384000045333,-0.502311337,-0.330384798095494,-0.007686414,-0.06906852099999998,-0.7438544500000001,-0.495577207,0.0029484286666666797,-0.9916432500000001,4044.911962890625,3992.739990234375,68.10394097554385,46.40795260855748,32.50688998542404,47.36407251404245,1740.0999755859375,59.77000045776367,92.45999908447266,1.652999997138977,17.15999984741211,55836300.0
2021-04-08,8.318051751393922,-0.0332607555,-0.502311337,-0.330384798095494,-0.007686414,-0.06906852099999998,-0.7438544500000001,-0.495577207,0.0029484286666666797,4069.76796875,4013.5429931640624,69.59570873617531,50.5809838452019,36.121708757379615,29.274698927441523,1756.800048828125,59.599998474121094,92.05999755859375,1.6319999694824219,16.950000762939453,57863100.0
2021-04-09,8.32574203952961,-0.007686414,-0.0332607555,-0.502311337,-0.330384798095494,-0.007686414,-0.06906852099999998,-0.7438544500000001,-0.495577207,4091.55390625,4035.4709716796874,72.17037750001684,55.79721282937999,40.056809571779695,22.637682572419394,1743.300048828125,59.31999969482422,92.16000366210938,1.6660000085830688,16.690000534057617,61104600.0
2021-04-12,8.32554594145487,-0.99170092,-0.6637124546666667,-0.495577207,-0.007686414,-0.0332607555,-0.502311337,-0.330384798095494,-0.007686414,4101.569970703125,4050.8159912109377,72.00231353497509,59.183555138728934,43.88215868516954,25.931151075858324,1731.199951171875,59.70000076293945,92.13999938964844,1.6749999523162842,16.90999984741211,56704900.0
2021-04-13,8.328835013331933,-0.495577207,-0.99170092,-0.6637124546666667,-0.495577207,-0.007686414,-0.0332607555,-0.502311337,-0.330384798095494,4115.099951171875,4067.865966796875,73.13412268162509,62.24708498777727,47.555143945691086,25.55664417912684,1746.199951171875,60.18000030517578,91.8499984741211,1.6230000257492065,16.649999618530273,56551000.0
2021-04-14,8.324738909011202,-0.3325740541,-0.495577207,-0.99170092,-0.6637124546666667,-0.495577207,-0.007686414,-0.0332607555,-0.502311337,4124.0419921875,4084.4769775390623,69.37438626867439,62.587401564806896,50.56159546951425,16.34505108820569,1734.9000244140625,63.150001525878906,91.69000244140625,1.6380000114440918,16.989999771118164,61659900.0
2021-04-15,8.335772010412322,-0.663128588,-0.3325740541,-0.495577207,-0.99170092,-0.6637124546666667,-0.495577207,-0.007686414,-0.0332607555,4138.6919921875,4104.22998046875,73.36076554009696,65.79113629393441,53.607503634398284,18.870178056413383,1765.4000244140625,63.459999084472656,91.66999816894531,1.5299999713897705,16.56999969482422,60229800.0
2021-04-16,8.339374333802839,-0.8308704663833333,-0.663128588,-0.3325740541,-0.495577207,-0.99170092,-0.6637124546666667,-0.495577207,-0.007686414,4150.02607421875,4120.789990234375,74.5348152680596,68.75202150322048,56.63640720816272,26.797267320614992,1779.0,63.130001068115234,91.55999755859375,1.5729999542236328,16.25,82037300.0
2021-04-19,8.334053643909082,-0.49173409190835,-0.9916580349999999,0.6640619286666667,-0.8308704663833333,-0.663128588,-0.3325740541,-0.495577207,-0.99170092,4157.07998046875,4129.324975585938,69.65593720674495,68.51653081494624,59.01243192951943,24.047549392336755,1769.4000244140625,63.380001068115234,91.06999969482422,1.6009999513626099,17.290000915527344,78498500.0
2021-04-20,8.327228082904004,-0.7426233535,-0.49173409190835,-0.9916580349999999,0.6640619286666667,-0.8308704663833333,-0.663128588,-0.3325740541,-0.495577207,4155.75,4135.424975585937,63.9113761758384,65.29208312075707,60.26836216776696,25.271185572676803,1777.300048828125,62.439998626708984,91.23999786376953,1.562000036239624,18.68000030517578,81851800.0
2021-04-21,8.336491103823857,-0.983468,-0.7426233535,-0.49173409190835,-0.9916580349999999,0.6640619286666667,-0.8308704663833333,-0.663128588,-0.3325740541,4165.501953125,4144.77197265625,67.79750507197174,65.09136518554305,61.232962771322185,18.87244079936983,1792.300048828125,61.349998474121094,91.16000366210938,1.5640000104904175,17.5,66793000.0
2021-04-22,8.327237765963302,0.0029484286666666797,-0.983468,-0.7426233535,-0.49173409190835,-0.9916580349999999,0.6640619286666667,-0.8308704663833333,-0.663128588,4158.41396484375,4148.552978515625,60.75886017486461,61.12589153226463,61.21154852351068,22.80834603675865,1781.199951171875,61.43000030517578,91.33000183105469,1.5540000200271606,18.709999084472656,97582800.0
